temperature,humidity,occupancy,appliances,hour,previous_consumption,energy_consumption
39,85,7,17,15,465.82893130682936,501.84416386684165
16,54,1,5,16,231.78634153779524,203.93819032955824
17,25,8,8,1,272.8022189265083,255.43106949562844
21,38,9,10,16,131.244174685663,238.55817821000767
35,78,6,6,9,482.18495521419027,410.13242671196537
32,72,4,2,2,134.06049634036088,202.78725429445498
17,27,6,5,13,408.47397341412966,314.6756250399514
24,29,7,10,18,315.4461575244708,332.0061310058544
36,86,6,3,11,124.56205761901388,216.05104968524523
21,57,1,13,0,100.68153121642247,217.35252455628117
23,48,5,16,6,474.2214554108517,429.3868440032607
31,34,8,15,6,396.86936169421756,416.0705965572147
25,42,8,2,12,374.57449741576596,289.32582267719465
21,65,9,3,8,275.42261223968876,265.6949051760645
38,47,4,18,4,195.44551468439096,342.7285116957507
28,45,6,15,3,371.9452298922296,403.7194077593553
33,29,7,5,4,343.3204274468397,300.5135560674845
18,66,5,11,23,390.53687793933454,347.76587590647034
20,23,8,3,23,246.3170074001048,231.54494452195834
24,74,3,9,19,494.7695042052761,401.86927659861476
21,85,8,7,11,126.80346217141314,235.310334158591
27,86,5,2,7,131.8806468144856,206.0361726190488
28,26,1,15,12,466.750339032246,412.0055286284943
18,74,6,12,3,359.0825739676174,379.57854618666306
22,50,2,16,19,230.53362727284176,318.0693936189715
19,38,7,16,10,404.7811030802505,419.22352723392737
15,47,9,16,14,281.10935514121593,353.61850152777686
18,47,3,19,23,108.44860352309284,289.29813334647787
17,38,4,3,13,360.44146776798294,273.40632431065126
23,39,4,4,17,197.24477483660917,204.83401127837277
22,32,4,1,19,146.1340466440271,146.87491717702963
15,62,3,8,0,190.10927299976169,220.4224145680393
20,30,5,15,0,290.46315245169944,334.85966024422464
23,67,9,5,10,119.9425725132961,206.97708754969912
21,34,8,12,23,453.26095471181907,394.4301209637562
18,36,2,4,19,323.96720662774476,253.75754635529805
27,73,9,15,5,217.19847204616627,359.90765207522907
31,69,2,6,4,374.8019392354732,299.63448255402733
16,47,7,5,12,421.6945987919765,306.93609881152577
19,23,5,11,9,345.5698511933921,339.5952968341001
26,41,7,14,5,180.99787276420943,312.7447168232115
35,58,5,11,3,144.11536805857747,271.0226434791159
22,53,6,9,3,443.95987881335463,357.3976237677252
20,63,8,10,6,193.87496542069618,266.2486638141015
22,61,1,6,15,108.03297227099908,181.20644795036668
32,59,1,11,0,357.16084326170085,366.9916630373345
17,31,5,9,8,161.15413194572517,238.15193447784725
36,21,1,5,18,496.3879279058301,335.11771262273163
26,47,3,10,19,447.89233269576476,369.09383694388254
17,86,9,14,14,343.3782904004871,379.94975352250685
36,29,7,6,8,433.54625704341737,365.9653187392301
20,76,6,4,20,288.2142803074785,256.3858180159594
16,56,8,10,19,415.3944977849741,361.46934023145667
37,83,8,11,21,358.61342095886044,396.20342825245694
26,59,6,16,0,111.45785918786237,294.89208249373985
16,79,4,7,0,479.503067021137,358.12779144588217
20,67,4,18,15,444.3678312786748,433.7537471278227
31,38,4,7,4,481.36295623728876,378.7225149924964
17,52,6,15,20,392.5463738243263,403.07107660219094
16,63,1,19,8,264.8243686646489,360.8287209462067
37,56,2,18,0,182.7940893145129,342.8174669453394
34,55,6,15,18,171.9985390263476,322.01360264376365
22,40,1,18,15,157.96649935510865,297.24739777770566
36,21,9,3,2,188.24385705660708,247.8813811455888
26,50,6,1,3,320.2544053389581,267.9325917276199
18,49,7,1,11,373.49802531513643,255.78070707967015
19,63,1,7,6,225.62262440650727,244.11193501462836
27,31,8,10,14,319.49878780314543,336.85646809752586
29,70,5,12,22,236.50106378154007,311.4884555996389
39,68,5,8,14,378.6039894695984,364.65303468656947
37,43,6,17,4,495.3944881281005,490.2478425463732
30,43,7,14,22,375.6067873531534,372.40666787104595
24,79,7,17,1,123.61223073506133,312.870772187081
39,30,5,6,11,290.8939831335957,290.3516668182972
37,32,1,17,18,408.1549970538123,407.10033955862025
30,83,9,8,22,316.8966425014329,348.53155787036275
26,39,6,13,4,480.4252118891592,406.897341635954
31,47,9,16,22,121.9086716816845,323.8837026949168
30,21,4,12,2,216.46221731827123,262.6290493469695
26,62,2,17,23,188.28724305591544,315.4221347931707
22,27,3,18,5,407.0488807054355,391.19641753027986
34,32,4,8,12,309.5172273936027,327.11853912712576
17,54,8,18,19,155.33768454120232,315.12882242838276
30,42,3,11,14,214.2373053845712,259.1734593194865
27,65,8,13,3,309.06372919854994,375.0468889045337
37,34,6,12,19,498.4515925014597,430.37744951521245
33,21,4,15,6,245.71694296614874,336.92151494563194
22,80,7,3,21,162.7304389358781,222.40592417647872
36,83,5,3,17,298.82661031666316,311.69792961635864
19,71,5,6,20,224.0745508932263,249.20386540582442
34,55,9,3,20,326.3867295314193,319.5655162176047
22,86,3,9,21,286.6841211140904,303.4353960657648
38,88,4,11,6,375.7959686850091,391.2116480055502
26,86,5,8,11,465.7162835470065,404.2298769142097
15,66,1,4,10,180.2057403075004,168.78774342912118
39,21,7,15,23,428.47202814735925,435.949340459587
35,63,8,5,11,479.70628621941415,391.682173076946
34,83,6,7,14,249.44387260718486,316.1706833428124
20,47,9,8,7,145.46508023867952,228.49247965746255
36,73,3,7,10,428.7644683131567,368.3556848146706
32,86,2,8,20,380.43832377529554,352.6363807193079
22,55,5,4,17,185.0848819336207,226.66542739028068
21,82,9,1,9,278.08943727302005,255.81508370122754
15,44,1,5,7,331.1968825959551,242.02967641888648
35,67,1,11,5,167.9416346605697,258.5917186702258
30,58,3,4,2,385.9651306518239,299.8543611557451
26,66,3,2,19,375.95309655774264,289.30870597513757
20,40,5,17,11,454.8506450046514,426.00347534408013
34,49,4,12,16,326.90918577127803,356.0901650790764
16,50,6,2,2,329.72521227825473,268.7884948406445
28,45,8,9,19,347.7549423877206,330.2669449427679
18,41,8,6,17,209.51330455276263,261.95920348363995
15,40,4,6,11,403.4423405112011,311.3318000355882
37,20,1,18,21,364.9997045050525,393.9919370185315
32,56,7,3,23,435.65825018436436,350.95854045147576
27,65,6,15,15,407.4344019890416,413.01703005260157
16,28,5,7,21,355.428892201625,290.13533358515673
23,36,4,13,9,164.3568603638396,283.4590211494522
35,66,6,10,18,467.65892928353196,416.9836360950691
16,78,8,4,8,246.88487255325936,251.77813656678322
39,73,6,16,13,485.71942740670494,483.5060801270384
23,31,3,9,19,260.74832080021883,259.8756082438825
15,83,9,10,13,158.37531707326832,263.74195236961464
25,25,3,19,21,453.9358989998672,422.8222986632007
17,72,4,17,3,418.0234960514821,411.4744525550289
34,35,5,1,14,414.51842244525585,305.57561405885895
37,24,2,13,19,135.76430029244727,257.0624360785492
18,65,2,4,1,451.7119332207868,290.77941645719915
32,33,6,15,17,338.56025486514443,381.30893761560935
37,63,2,10,1,288.1422945091815,324.69131630868674
20,82,1,9,17,465.26864856525543,386.34630880379984
17,71,8,8,7,366.4165409927761,338.6556306485536
36,45,1,6,9,153.21232954119438,225.80140901886406
25,72,6,10,19,307.81487042268145,330.25969460664595
29,48,1,17,3,354.6466355390251,395.5727293791013
36,38,8,5,9,459.4202790926537,368.2936941183546
19,66,5,14,9,211.95764066996006,308.43083031266957
34,27,3,17,2,417.6935542589661,428.8657532273512
24,42,5,11,20,419.92516153389846,377.90238394526585
26,54,1,4,3,151.2197939294723,205.69040537006762
29,72,1,17,22,106.89327310234917,277.2583263124587
31,77,4,2,9,332.56387835938256,300.29157836453544
24,24,9,1,6,415.7915545163943,311.6626507596329
20,35,9,18,21,321.77232973091884,391.7922124590538
32,36,1,7,22,425.3389940799501,352.7951577372265
27,51,3,6,11,348.9212561870056,298.04898374447384
17,71,4,6,6,361.31694466892014,300.31579066660646
38,39,2,14,12,111.26177030501023,267.512960256762
24,85,7,12,7,135.43928116777045,269.7158196144407
28,20,3,14,12,390.01184708634986,376.12047153147455
20,77,1,14,0,405.13731295051565,383.86577224598807
17,63,1,12,15,316.87119122573034,308.0452428535001
30,25,3,9,18,336.0660509804138,328.35506841585976
21,69,6,9,18,345.74633593803105,329.71365059816213
34,39,4,2,20,141.99652754157978,170.10046324760015
28,33,1,18,12,367.16344170037206,405.7456084791828
23,24,7,5,6,291.38799070482014,274.2356888891989
29,60,2,12,14,341.0091906749116,353.7145524282261
35,59,5,14,5,325.25673152420904,379.4710755167455
17,53,8,13,3,405.2000993816156,390.2609607324304
16,64,7,3,21,227.42730548639253,212.7385045324242
16,46,8,15,22,249.4104980269808,324.98329426891456
17,63,6,15,19,256.6425226098319,321.95215974254654
32,52,7,3,10,404.982439669605,333.8609104884658
28,52,9,19,23,272.4450487212141,410.83495650960356
34,63,6,15,20,170.82990868002187,315.89720704426014
32,39,9,19,18,493.2163881668115,509.6965014827494
24,55,2,8,1,297.3527455858191,285.3062181174951
39,26,2,13,16,143.69923326242522,276.5031787843469
16,51,2,10,14,368.10998239708096,310.7272444250742
39,86,6,2,19,395.66494301139346,352.0893783817948
36,58,2,11,17,300.08913556355816,327.08204535712173
15,43,3,19,11,358.5828873109285,363.0397783246899
18,89,8,9,2,169.06994579309196,254.04215555353792
28,73,8,9,16,247.16895411215157,310.6983661387606
15,57,4,6,13,164.73144134864648,184.50391372916212
28,51,9,10,5,254.89410254592335,336.70607179620504
30,64,8,8,3,325.1202088747676,341.4757823661513
36,80,1,15,20,277.0157628727653,370.8498191000753
28,89,8,6,7,337.2859362942962,348.14935488752576
34,72,1,7,19,300.7036693474207,300.3808226239091
17,70,4,17,21,227.1257493607025,362.57190376104984
17,75,6,4,2,157.36639924840486,233.5913320204705
23,46,7,8,7,201.06914456851086,272.4000398431981
20,57,4,13,12,180.28530075783993,264.5764992831102
39,81,8,14,18,382.9689174762842,457.1656814903402
27,37,8,18,14,427.98673776495235,431.6087075796774
35,83,9,17,22,388.15544211977027,481.137413134048
16,49,6,18,6,357.49365879806334,365.81092864495196
22,68,4,14,2,223.14054152550784,307.2236783251074
35,60,2,11,18,384.3942236426045,383.0686429877953
16,32,7,10,9,342.03338399565854,320.76702257988836
18,53,3,13,15,118.75734667505027,220.1550559787616
39,44,3,16,13,463.0448473573662,453.07316814016576
29,85,3,14,7,131.9815364406557,290.74793053136966
18,37,4,3,10,301.0831616635355,236.0352772164397
27,24,2,18,18,305.2276610876259,353.2796469298185
26,38,5,6,1,434.80287550335265,348.21210847068903
27,61,3,3,4,465.2270004169465,344.3012660608856
28,37,5,19,10,475.87031660391716,464.09974179163765
34,51,7,3,6,327.8688533915913,315.2375323659638
32,40,9,12,7,371.6168920846414,390.66499416042285
20,29,2,8,16,135.40794496502522,184.5354316815276
25,56,9,5,11,295.1664043376089,309.39398222615273
16,68,6,17,17,459.1426816969138,451.81843699338356
37,32,6,10,6,282.2788604152245,320.82439917986903
33,74,3,17,8,127.83757417337225,303.87439942162484
33,36,9,9,18,180.25645696658142,299.75925463638794
19,28,4,13,13,271.8027689741979,297.2846264241409
33,63,5,10,23,195.01132196362096,290.2879522277903
16,65,3,8,18,256.91703413668824,256.5901909880303
24,27,5,7,19,233.1847501344236,260.6492459329308
39,56,8,2,17,227.57162112638082,285.84894448209593
16,38,8,2,14,136.46584390273415,169.10949604919125
25,82,8,4,20,453.08587643463454,391.065864963097
32,65,6,9,20,377.08250138616523,362.64205013158926
38,45,1,14,3,349.3527633876499,369.8807231601529
29,65,6,11,12,342.5877632381627,369.39536939237496
23,65,7,7,4,258.6008898858635,277.7004931508052
37,33,9,19,11,429.32612354059995,487.29887878776293
33,82,8,4,16,472.0159975711755,386.2222521073313
23,22,8,2,9,102.24689959817646,143.56984901916053
17,47,7,19,11,131.67939073520296,286.3306956129364
35,48,2,18,5,369.99024694651166,411.2577078821169
23,37,1,7,19,194.42668908922886,217.16812704846492
28,54,2,11,19,464.68199950795275,376.49500232499423
33,66,6,10,11,366.9652260465019,375.92026594588265
21,24,2,11,12,247.31650206348525,265.10664312918124
30,78,4,9,20,266.11296111177205,309.07441184273614
30,78,3,3,16,376.3530020986232,298.09638112629045
15,66,6,5,19,156.3856410408573,205.77590770988894
18,32,8,1,9,453.36475209864375,302.5907800608789
18,52,6,1,18,101.9086793720711,155.676339129747
21,81,2,5,4,491.57878132154644,340.78238639404583
22,35,5,19,4,167.05819214523768,314.81583579849064
31,63,6,6,7,396.844543445553,337.36161371738405
19,77,9,3,16,115.96988281726422,195.31570736478133
21,25,6,13,2,272.5715596172371,300.2064019440701
34,34,5,17,20,352.125472925655,395.2836704851035
34,23,1,3,15,128.0909830372336,166.10248087236903
18,75,5,3,18,277.3174115599695,241.6365722055185
20,83,5,13,5,221.25456124408902,324.73150089518117
21,87,6,2,9,299.2974447868771,277.9754981184182
32,53,7,3,15,301.83061438765924,293.3712992509848
19,75,4,16,12,414.09264233692346,417.6912436605651
34,51,7,12,2,149.40181137795906,293.03345416472484
17,28,5,9,21,133.0878404189866,217.9374884579085
21,82,6,16,7,260.75609329551634,355.3998141412491
36,52,4,4,19,455.00796775061303,375.94730485255525
28,40,8,18,7,442.1078078688372,449.52659867621463
21,74,9,1,6,323.99716371256363,266.5104677420766
19,76,2,7,10,455.50952758844284,333.0295457353583
36,21,4,12,19,422.13743901948476,376.2531811663694
19,32,8,8,2,211.17578403721976,236.7355444947861
37,23,8,8,20,168.04251217833203,267.2600957340416
16,69,9,9,20,220.46260039068235,291.2463890344959
35,67,3,14,6,190.84715137552575,316.7225922300977
36,49,1,5,10,349.08751706347886,284.73647359078416
20,48,9,2,16,333.95964510986005,270.5850454722494
29,27,1,10,17,339.37495338111273,317.63358852434186
35,31,3,9,8,175.72141459657954,248.1553487848242
24,60,3,7,12,416.7450901105755,328.5514769159135
37,45,9,18,14,273.4504334170525,393.41485173499865
38,69,1,12,18,288.9807681466132,337.3139082618366
21,21,7,11,14,498.78473848449585,392.92750610847986
19,74,2,10,6,212.90871438509924,259.9451899248505
15,75,7,13,2,257.6552016430843,327.2086347661863
27,33,1,9,23,370.58528316163495,311.4386642992757
35,25,8,16,7,452.1652080760965,455.8224155981001
32,80,2,17,12,150.71240267361247,322.54063269820494
27,31,3,5,15,394.01832257086556,289.5101556422269
35,32,8,6,2,467.3122103982202,403.15090765034853
35,38,3,10,20,269.1698453707476,297.712154341664
32,63,1,11,22,214.69076917340703,290.2764086250917
19,78,9,2,0,371.0948587099749,293.6328437506864
27,56,8,7,2,198.42946049531662,268.39468335964233
18,44,4,14,15,253.71589861891442,305.63947392423927
31,35,8,4,0,458.7653496359211,374.53540048987566
17,57,5,5,17,336.133021036551,276.4336694168627
31,62,3,19,13,137.99090663993772,335.09060347991556
25,33,1,10,6,231.87901257854838,258.7501383543196
35,25,5,6,22,350.9060660469504,331.92879990325514
34,42,6,2,2,292.59905486187114,248.86858168503886
37,79,4,3,21,364.13572670063627,326.1827688387261
35,31,7,15,15,404.57656707213624,395.830507054014
18,32,3,10,5,292.24604808188326,277.93002693760695
16,25,7,17,17,494.78067452077534,448.3612282381636
34,82,1,7,12,465.86955026956014,394.09746640830764
30,57,7,2,23,123.96296242746251,202.66957862839067
32,69,1,7,1,206.57245510008732,249.55198269952166
22,71,1,15,11,220.21740492391362,309.0491205916755
17,59,2,3,3,173.71614266800424,200.83602276377815
23,27,2,5,8,224.80660122019208,211.41675745501377
34,80,4,8,19,269.9282531741841,323.0780782846238
20,27,1,4,22,120.6203915969831,140.48565332349204
24,53,4,18,4,150.9200944529658,317.11832054089354
35,79,2,19,9,138.49835151739353,342.88481776627896
24,76,4,8,5,118.52677565866023,217.23191237964366
27,65,4,6,0,292.5988081206474,293.94252487032725
31,41,9,5,19,233.521233290458,280.8323939035895
23,59,9,5,4,474.1788918598845,381.27992849963147
31,64,1,17,5,141.1042141766951,298.0854369617827
38,74,5,6,21,470.4141342942689,409.9772830104683
23,70,7,13,20,134.61824695978368,271.2289580697361
23,24,4,9,18,347.686938641774,306.5566028576123
15,32,5,12,10,199.09213495052813,257.70548581390494
16,47,2,10,14,430.7222585975499,351.0387457931594
30,81,3,1,1,124.58993081598794,169.90071659867453
15,43,7,11,14,481.00326230785015,393.3624194676169
24,26,7,6,6,118.90288013316007,192.58296561933645
32,57,4,3,16,196.44530732053352,225.99491497489558
22,56,1,6,11,285.673890426956,257.4761842032404
35,87,1,9,11,402.42315462648617,358.80615617513695
25,61,4,8,4,480.4450870173476,393.3408937565343
37,24,4,15,19,271.2169725177504,352.3259510629779
16,83,6,6,6,402.9240375271491,324.22985669390727
22,69,7,11,1,390.86502177809547,373.9774677718087
36,34,9,10,12,328.4675581163626,376.75236588397496
22,72,9,11,23,376.36767044032786,386.5239610608791
31,44,5,4,8,115.22667322647115,183.20320551674178
29,28,3,13,14,276.63096035900537,307.6488812232415
31,57,3,8,14,414.34427762401214,362.2028447554516
37,41,6,15,0,289.6884580010924,382.30776051180436
38,68,1,7,20,449.40183369077937,376.85947952389853
27,87,7,1,19,433.4551506258841,332.640185480185
33,34,3,9,20,445.37841206894626,378.51712064064276
19,84,5,8,2,151.99867425127977,234.28049392843894
26,73,7,2,0,197.6564498264282,219.89848850244363
15,49,7,14,18,111.83890928485214,267.6936547754896
37,39,9,12,19,493.12029074522206,461.2920922776572
19,52,1,17,12,194.4552557667048,284.656955977585
22,26,3,19,14,246.83733379289689,336.4193525735853
27,27,9,6,12,209.9705788913745,255.2597049311213
22,47,8,5,17,115.91744913816693,196.16367717870494
39,64,2,6,16,204.50320384404338,262.3619405041093
37,30,8,3,0,139.27826648308292,206.38994330781225
25,50,8,16,14,257.7132345538339,367.7073568749079
15,31,2,18,23,486.72964733471025,418.4667295715831
27,70,8,14,3,379.3049488255271,395.5926837402061
33,63,3,15,1,382.7603159231525,402.46062010622444
38,69,7,4,18,281.2703733165021,297.91300321397136
17,36,9,11,7,424.52160427577905,346.1306588784124
